Zone DNS	Adresses	Latitudes	Longitudes	Codes	Communes
www.sailingbandol.fr	Bandol, Var, Provence-Alpes-Côte d'Azur, FRA	43.13620000000003	5.753320000000031		Bandol
cote-azur-ecobiz.fr	Côte d'Azur, 17 Avenue des Martyrs de la Résistance, 83980, Le Lavandou, Var, Provence-Alpes-Côte d'Azur, FRA	43.137609981678175	6.365570025535246	83980	Le Lavandou
www.forum-aires-marines.fr	Passage des Aires, 83136, Forcalqueiret, Var, Provence-Alpes-Côte d'Azur, FRA	43.334700481318066	6.079838651165827	83136	Forcalqueiret
forum-aires-marines.fr	Passage des Aires, 83136, Forcalqueiret, Var, Provence-Alpes-Côte d'Azur, FRA	43.334700481318066	6.079838651165827	83136	Forcalqueiret
www.polemermediterranee.com	Méditerranée, 4 Avenue Georges Clemenceau, 83250, La Londe-les-Maures, Var, Provence-Alpes-Côte d'Azur, FRA	43.137989966674574	6.23493007328752	83250	La Londe-les-Maures
www.philippe.tailliez.net	Esplanade Philippe Tailliez, 83400, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.01005124227753	6.382360204063499	83400	Hyères
provence-alpes-cotedazur.com	La Provence, Saint-Cyr-sur-Mer, Var, Provence-Alpes-Côte d'Azur, FRA	43.18699000000004	5.703270000000032		Saint-Cyr-sur-Mer
fr-wiki.tk	Wiki, 36 Avenue Alphonse Denis, 83400, Hyères les Palmiers, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.12112997446485	6.135399933349033	83400	Hyères
m.lamarseillaise.fr	La Marseillaise, Pontevès, Var, Provence-Alpes-Côte d'Azur, FRA	43.55985000000004	6.085050000000024		Pontevès
m.lamarseillaise.fr	La Marseillaise, La Crau, Var, Provence-Alpes-Côte d'Azur, FRA	43.175310000000025	6.104010000000073		La Crau
rando.var.pagesperso-orange.fr	Var, Provence-Alpes-Côte d'Azur, FRA	43.44162169100008	6.244523482000034		
rando.var.pagesperso-orange.fr	Le Var, Azerat, Dordogne, Nouvelle-Aquitaine, FRA	45.164510000000064	1.084380000000067		Azerat
rando.var.pagesperso-orange.fr	Le Var, Le Châtelard, Savoie, Auvergne-Rhône-Alpes, FRA	45.68163000000004	6.14345000000003		Le Châtelard
rando.var.pagesperso-orange.fr	Le Var, Solaure en Diois, Drôme, Auvergne-Rhône-Alpes, FRA	44.70477000000005	5.406150000000025		Solaure en Diois
rando.var.pagesperso-orange.fr	Le Var, Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, FRA	43.74046000000004	7.187100000000044		Nice
rando.var.pagesperso-orange.fr	Le Var, Saint-Blaise, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, FRA	43.79815000000008	7.206410000000062		Saint-Blaise
provence.frankrijkinfo.com	La Provence, Saint-Cyr-sur-Mer, Var, Provence-Alpes-Côte d'Azur, FRA	43.18699000000004	5.703270000000032		Saint-Cyr-sur-Mer
www.croisieres-en-voilier.fr	Les Croisières, Les Arcs, Var, Provence-Alpes-Côte d'Azur, FRA	43.48523000000006	6.482020000000034		Les Arcs
lesbrouis.com	Les Bouis, Chemin des Bouis, 83350, Ramatuelle, Var, Provence-Alpes-Côte d'Azur, FRA	43.222930000000076	6.648330000000044	83350	Ramatuelle
mail.porquerolles.it	Porquerolles, Département du Var, Provence-Alpes-Côte d'Azur, FRA	43.00116000000003	6.202650000000062		Porquerolles
mail.porquerolles.it	Porquerolles, Rue François-Joseph Fournier, 83400, La Tour Fondue, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.02875000000006	6.1553800000000365	83400	Hyères
www.porquerolles.pro	Porquerolles, Rue François-Joseph Fournier, 83400, La Tour Fondue, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.02875000000006	6.1553800000000365	83400	Hyères
ou-dormir-a-porquerolles.com	Porquerolles, Rue François-Joseph Fournier, 83400, La Tour Fondue, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.02875000000006	6.1553800000000365	83400	Hyères
ou-dormir-a-porquerolles.com	Porquerolles, Département du Var, Provence-Alpes-Côte d'Azur, FRA	43.00116000000003	6.202650000000062		Porquerolles
www.en.porquerolles.it	Porquerolles, Département du Var, Provence-Alpes-Côte d'Azur, FRA	43.00116000000003	6.202650000000062		Porquerolles
www.en.porquerolles.it	Porquerolles, Rue François-Joseph Fournier, 83400, La Tour Fondue, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.02875000000006	6.1553800000000365	83400	Hyères
www.regard-du-vivant.fr	Regard, La Cadière-d'Azur, Var, Provence-Alpes-Côte d'Azur, FRA	43.17246000000006	5.73237000000006		La Cadière-d'Azur
www.regard-du-vivant.fr	Le Regard, Saint-Cyr-sur-Mer, Var, Provence-Alpes-Côte d'Azur, FRA	43.174540000000036	5.725200000000029		Saint-Cyr-sur-Mer
www.guidemediterranee.com	Méditerranée, 4 Avenue Georges Clemenceau, 83250, La Londe-les-Maures, Var, Provence-Alpes-Côte d'Azur, FRA	43.137989966674574	6.23493007328752	83250	La Londe-les-Maures
porquerolles.it	Porquerolles, Département du Var, Provence-Alpes-Côte d'Azur, FRA	43.00116000000003	6.202650000000062		Porquerolles
porquerolles.it	Porquerolles, Rue François-Joseph Fournier, 83400, La Tour Fondue, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.02875000000006	6.1553800000000365	83400	Hyères
www.ot-lelavandou.fr	Le Lavandou, Var, Provence-Alpes-Côte d'Azur, FRA	43.138990000000035	6.370810000000063		Le Lavandou
ouest-var.fr	L'Ouest, 83640, Saint-Zacharie, Var, Provence-Alpes-Côte d'Azur, FRA	43.35488398795821	5.723387335697144	83640	Saint-Zacharie
ouest-var.fr	L'Ouest, 83640, Plan-d'Aups-Sainte-Baume, Var, Provence-Alpes-Côte d'Azur, FRA	43.343034067273	5.717785348182077	83640	Plan-d'Aups-Sainte-Baume
ouest-var.fr	A l'Ouest, 8 Place Massillon, 83400, Hyères les Palmiers, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.12163007660575	6.12858005107051	83400	Hyères
ouest-var.fr	Impasse de l'Ouest, 83630, Régusse, Var, Provence-Alpes-Côte d'Azur, FRA	43.656089532635306	6.1309538573735525	83630	Régusse
observatoire-regional-risques-paca.fr	Allée de l'Observatoire, 83700, Saint-Raphaël, Var, Provence-Alpes-Côte d'Azur, FRA	43.41046405190121	6.790449457785178	83700	Saint-Raphaël
observatoire-regional-risques-paca.fr	Rue de l'Observatoire, 83000, Toulon, Var, Provence-Alpes-Côte d'Azur, FRA	43.12706256678263	5.923768363661061	83000	Toulon
plaisance-location-bateau-hyeres.com	Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.12021000000004	6.13101000000006		Hyères
www.camping-la-source-martigues.com	Camping la Source, Chemin des Vignes, 83630, Les Salles-sur-Verdon, Var, Provence-Alpes-Côte d'Azur, FRA	43.77559000000008	6.207120000000032	83630	Les Salles-sur-Verdon
www.provence-netz.de	Provence, 3 Avenue Georges Clemenceau, 83250, La Londe-les-Maures, Var, Provence-Alpes-Côte d'Azur, FRA	43.137990011108556	6.234809956142965	83250	La Londe-les-Maures
marsactu.fr	Mar, La Seyne-sur-Mer, Var, Provence-Alpes-Côte d'Azur, FRA	43.08081000000004	5.888170000000059		La Seyne-sur-Mer
blue-ray-yachting.be	Le Yachting, 90 Avenue du Commandant Guilbaud, 83700, Saint-Raphaël, Var, Provence-Alpes-Côte d'Azur, FRA	43.42424002221704	6.765140043857161	83700	Saint-Raphaël
blue-ray-yachting.be	Le Yachting, 90 Avenue du Commandant Guilbaud, 83700, Saint-Raphaël, Var, Provence-Alpes-Côte d'Azur, FRA	43.42424002221704	6.765140043857161	83700	Saint-Raphaël
www.var.cci.fr	Var, Provence-Alpes-Côte d'Azur, FRA	43.44162169100008	6.244523482000034		
www.var.cci.fr	Le Var, Azerat, Dordogne, Nouvelle-Aquitaine, FRA	45.164510000000064	1.084380000000067		Azerat
www.var.cci.fr	Le Var, Le Châtelard, Savoie, Auvergne-Rhône-Alpes, FRA	45.68163000000004	6.14345000000003		Le Châtelard
www.var.cci.fr	Le Var, Solaure en Diois, Drôme, Auvergne-Rhône-Alpes, FRA	44.70477000000005	5.406150000000025		Solaure en Diois
www.var.cci.fr	Le Var, Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, FRA	43.74046000000004	7.187100000000044		Nice
www.var.cci.fr	Le Var, Saint-Blaise, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, FRA	43.79815000000008	7.206410000000062		Saint-Blaise
www.ouest-var.net	L'Ouest, 83640, Saint-Zacharie, Var, Provence-Alpes-Côte d'Azur, FRA	43.35488398795821	5.723387335697144	83640	Saint-Zacharie
www.ouest-var.net	L'Ouest, 83640, Plan-d'Aups-Sainte-Baume, Var, Provence-Alpes-Côte d'Azur, FRA	43.343034067273	5.717785348182077	83640	Plan-d'Aups-Sainte-Baume
www.ouest-var.net	A l'Ouest, 8 Place Massillon, 83400, Hyères les Palmiers, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.12163007660575	6.12858005107051	83400	Hyères
www.ouest-var.net	Impasse de l'Ouest, 83630, Régusse, Var, Provence-Alpes-Côte d'Azur, FRA	43.656089532635306	6.1309538573735525	83630	Régusse
www.obi1-portcros-parcnational.fr	Parc National de Port-Cros, 83400, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.00997000000007	6.381690000000049	83400	Hyères
www.obi1-portcros-parcnational.fr	Parc National de Port-Cros, Département du Var, Provence-Alpes-Côte d'Azur, FRA	43.02159000000006	6.325020000000052		
ouest-var.biz	L'Ouest, 83640, Saint-Zacharie, Var, Provence-Alpes-Côte d'Azur, FRA	43.35488398795821	5.723387335697144	83640	Saint-Zacharie
ouest-var.biz	L'Ouest, 83640, Plan-d'Aups-Sainte-Baume, Var, Provence-Alpes-Côte d'Azur, FRA	43.343034067273	5.717785348182077	83640	Plan-d'Aups-Sainte-Baume
ouest-var.biz	A l'Ouest, 8 Place Massillon, 83400, Hyères les Palmiers, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.12163007660575	6.12858005107051	83400	Hyères
ouest-var.biz	Impasse de l'Ouest, 83630, Régusse, Var, Provence-Alpes-Côte d'Azur, FRA	43.656089532635306	6.1309538573735525	83630	Régusse
www.ircantec.retraites.fr	Les Retraches, Le Luc, Var, Provence-Alpes-Côte d'Azur, FRA	43.38179000000008	6.304300000000069		Le Luc
www.officeducommerce-hyeres.com	Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.12021000000004	6.13101000000006		Hyères
ouest-var.org	L'Ouest, 83640, Saint-Zacharie, Var, Provence-Alpes-Côte d'Azur, FRA	43.35488398795821	5.723387335697144	83640	Saint-Zacharie
ouest-var.org	L'Ouest, 83640, Plan-d'Aups-Sainte-Baume, Var, Provence-Alpes-Côte d'Azur, FRA	43.343034067273	5.717785348182077	83640	Plan-d'Aups-Sainte-Baume
ouest-var.org	A l'Ouest, 8 Place Massillon, 83400, Hyères les Palmiers, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.12163007660575	6.12858005107051	83400	Hyères
ouest-var.org	Impasse de l'Ouest, 83630, Régusse, Var, Provence-Alpes-Côte d'Azur, FRA	43.656089532635306	6.1309538573735525	83630	Régusse
www.var-ecobiz.fr	Var, Provence-Alpes-Côte d'Azur, FRA	43.44162169100008	6.244523482000034		
www.var-ecobiz.fr	Le Var, Azerat, Dordogne, Nouvelle-Aquitaine, FRA	45.164510000000064	1.084380000000067		Azerat
www.var-ecobiz.fr	Le Var, Le Châtelard, Savoie, Auvergne-Rhône-Alpes, FRA	45.68163000000004	6.14345000000003		Le Châtelard
www.var-ecobiz.fr	Le Var, Solaure en Diois, Drôme, Auvergne-Rhône-Alpes, FRA	44.70477000000005	5.406150000000025		Solaure en Diois
www.var-ecobiz.fr	Le Var, Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, FRA	43.74046000000004	7.187100000000044		Nice
www.var-ecobiz.fr	Le Var, Saint-Blaise, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, FRA	43.79815000000008	7.206410000000062		Saint-Blaise
gite-rural-hyeres.com	Allée André Gide, 83400, Hyères les Palmiers, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.0991314722234	6.115187604167552	83400	Hyères
gite-rural-hyeres.com	Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.12021000000004	6.13101000000006		Hyères
en.polemermediterranee.com	Méditerranée, 4 Avenue Georges Clemenceau, 83250, La Londe-les-Maures, Var, Provence-Alpes-Côte d'Azur, FRA	43.137989966674574	6.23493007328752	83250	La Londe-les-Maures
www.porquerolles-events.com	Porquerolles, Département du Var, Provence-Alpes-Côte d'Azur, FRA	43.00116000000003	6.202650000000062		Porquerolles
www.porquerolles-events.com	Porquerolles, Rue François-Joseph Fournier, 83400, La Tour Fondue, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.02875000000006	6.1553800000000365	83400	Hyères
pv-porquerolles.e-monsite.com	Porquerolles, Département du Var, Provence-Alpes-Côte d'Azur, FRA	43.00116000000003	6.202650000000062		Porquerolles
pv-porquerolles.e-monsite.com	Porquerolles, Rue François-Joseph Fournier, 83400, La Tour Fondue, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.02875000000006	6.1553800000000365	83400	Hyères
regard-du-vivant.fr	Regard, La Cadière-d'Azur, Var, Provence-Alpes-Côte d'Azur, FRA	43.17246000000006	5.73237000000006		La Cadière-d'Azur
regard-du-vivant.fr	Le Regard, Saint-Cyr-sur-Mer, Var, Provence-Alpes-Côte d'Azur, FRA	43.174540000000036	5.725200000000029		Saint-Cyr-sur-Mer
ouest-var.com	L'Ouest, 83640, Saint-Zacharie, Var, Provence-Alpes-Côte d'Azur, FRA	43.35488398795821	5.723387335697144	83640	Saint-Zacharie
ouest-var.com	L'Ouest, 83640, Plan-d'Aups-Sainte-Baume, Var, Provence-Alpes-Côte d'Azur, FRA	43.343034067273	5.717785348182077	83640	Plan-d'Aups-Sainte-Baume
ouest-var.com	A l'Ouest, 8 Place Massillon, 83400, Hyères les Palmiers, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.12163007660575	6.12858005107051	83400	Hyères
ouest-var.com	Impasse de l'Ouest, 83630, Régusse, Var, Provence-Alpes-Côte d'Azur, FRA	43.656089532635306	6.1309538573735525	83630	Régusse
www.gigaro.eu	Gigaro, La Croix-Valmer, Var, Provence-Alpes-Côte d'Azur, FRA	43.19020000000006	6.601650000000063		La Croix-Valmer
www.gigaro.eu	Gigaro, 1023 Boulevard de Gigaro, 83420, La Croix-Valmer, Var, Provence-Alpes-Côte d'Azur, FRA	43.184050057273325	6.600599970716704	83420	La Croix-Valmer
location-vacances-porquerolles.com	Porquerolles, Département du Var, Provence-Alpes-Côte d'Azur, FRA	43.00116000000003	6.202650000000062		Porquerolles
mail.porquerolles-france.com	Porquerolles, Département du Var, Provence-Alpes-Côte d'Azur, FRA	43.00116000000003	6.202650000000062		Porquerolles
mail.porquerolles-france.com	Porquerolles, Rue François-Joseph Fournier, 83400, La Tour Fondue, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.02875000000006	6.1553800000000365	83400	Hyères
provence-tourism.com	La Provence, Saint-Cyr-sur-Mer, Var, Provence-Alpes-Côte d'Azur, FRA	43.18699000000004	5.703270000000032		Saint-Cyr-sur-Mer
www.taxis-hyeres.fr	Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.12021000000004	6.13101000000006		Hyères
www.taxis-hyeres.fr	L'Hyère, Aiguines, Var, Provence-Alpes-Côte d'Azur, FRA	43.75135000000006	6.259100000000046		Aiguines
www.ou-dormir-a-porquerolles.com	Porquerolles, Département du Var, Provence-Alpes-Côte d'Azur, FRA	43.00116000000003	6.202650000000062		Porquerolles
www.ou-dormir-a-porquerolles.com	Porquerolles, Rue François-Joseph Fournier, 83400, La Tour Fondue, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.02875000000006	6.1553800000000365	83400	Hyères
www.evenos.fr	Évenos, Var, Provence-Alpes-Côte d'Azur, FRA	43.164210000000026	5.845860000000073		Évenos
www.oceans-croisieres.com	Les Croisières, Les Arcs, Var, Provence-Alpes-Côte d'Azur, FRA	43.48523000000006	6.482020000000034		Les Arcs
www.theatre-liberte.fr	Théâtre Liberté, Place de la Liberté, 83000, Toulon, Var, Provence-Alpes-Côte d'Azur, FRA	43.126370000000065	5.930750000000046	83000	Toulon
hyeres-pac.eurobillets.com	Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.12021000000004	6.13101000000006		Hyères
hyeres-pac.eurobillets.com	L'Hyère, Aiguines, Var, Provence-Alpes-Côte d'Azur, FRA	43.75135000000006	6.259100000000046		Aiguines
www.location-meublee-hyeres.com	Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.12021000000004	6.13101000000006		Hyères
divingiens.fr	Divin'Giens, 129 Boulevard d'Alsace-Lorraine, 83400, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.040350025535304	6.146330025535289	83400	Hyères
www.grimaud-provence.com	Grimaud, Var, Provence-Alpes-Côte d'Azur, FRA	43.27240000000006	6.526460000000043		Grimaud
stoechades.hypotheses.org	Les Stoechades, 46 Avenue de la Méditerranée, 83400, La Plage, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.075740025535254	6.153649974464829	83400	Hyères
www.jazzaporquerolles.org	Porquerolles, Rue François-Joseph Fournier, 83400, La Tour Fondue, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.02875000000006	6.1553800000000365	83400	Hyères
www.jazzaporquerolles.org	Porquerolles, Département du Var, Provence-Alpes-Côte d'Azur, FRA	43.00116000000003	6.202650000000062		Porquerolles
especes-exotiques-envahissantes.fr	Les Espèces, Villecroze, Var, Provence-Alpes-Côte d'Azur, FRA	43.580160000000035	6.264050000000054		Villecroze
azur-hotel.org	Azur, Chemin de l'Aragail, 83980, Le Lavandou, Var, Provence-Alpes-Côte d'Azur, FRA	43.15698000000003	6.426740000000052	83980	Le Lavandou
azur-hotel.org	Azur, 710 Avenue du Train des Pignes, 83370, Saint-Aygulf, Fréjus, Var, Provence-Alpes-Côte d'Azur, FRA	43.3869700183219	6.723389981678176	83370	Fréjus
www.azur-hotel.org	Azur, Chemin de l'Aragail, 83980, Le Lavandou, Var, Provence-Alpes-Côte d'Azur, FRA	43.15698000000003	6.426740000000052	83980	Le Lavandou
www.azur-hotel.org	Azur, 710 Avenue du Train des Pignes, 83370, Saint-Aygulf, Fréjus, Var, Provence-Alpes-Côte d'Azur, FRA	43.3869700183219	6.723389981678176	83370	Fréjus
www.porquerollesdiving.com	Porquerolles, Rue François-Joseph Fournier, 83400, La Tour Fondue, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.02875000000006	6.1553800000000365	83400	Hyères
jazzaporquerolles.org	Porquerolles, Rue François-Joseph Fournier, 83400, La Tour Fondue, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.02875000000006	6.1553800000000365	83400	Hyères
cpieazur.fr	Azur, Chemin de l'Aragail, 83980, Le Lavandou, Var, Provence-Alpes-Côte d'Azur, FRA	43.15698000000003	6.426740000000052	83980	Le Lavandou
cpieazur.fr	Azur, 710 Avenue du Train des Pignes, 83370, Saint-Aygulf, Fréjus, Var, Provence-Alpes-Côte d'Azur, FRA	43.3869700183219	6.723389981678176	83370	Fréjus
www.cpieazur.fr	Azur, Chemin de l'Aragail, 83980, Le Lavandou, Var, Provence-Alpes-Côte d'Azur, FRA	43.15698000000003	6.426740000000052	83980	Le Lavandou
www.cpieazur.fr	Azur, 710 Avenue du Train des Pignes, 83370, Saint-Aygulf, Fréjus, Var, Provence-Alpes-Côte d'Azur, FRA	43.3869700183219	6.723389981678176	83370	Fréjus
www.camping-olbia.com	Camping Olbia, 545 Avenue René de Knyff, 83400, La Madrague, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.039600025535265	6.103260051070488	83400	Hyères
www.carqueiranne-environnement.com	Carqueiranne, Var, Provence-Alpes-Côte d'Azur, FRA	43.09417000000008	6.074440000000038		Carqueiranne
var.ffrandonnee.fr	Var, Provence-Alpes-Côte d'Azur, FRA	43.44162169100008	6.244523482000034		
var.ffrandonnee.fr	Rue Férandon, 83390, Cuers, Var, Provence-Alpes-Côte d'Azur, FRA	43.23742448529048	6.070907316192843	83390	Cuers
var.ffrandonnee.fr	Le Var, Azerat, Dordogne, Nouvelle-Aquitaine, FRA	45.164510000000064	1.084380000000067		Azerat
var.ffrandonnee.fr	Le Var, Le Châtelard, Savoie, Auvergne-Rhône-Alpes, FRA	45.68163000000004	6.14345000000003		Le Châtelard
var.ffrandonnee.fr	Le Var, Solaure en Diois, Drôme, Auvergne-Rhône-Alpes, FRA	44.70477000000005	5.406150000000025		Solaure en Diois
var.ffrandonnee.fr	Le Var, Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, FRA	43.74046000000004	7.187100000000044		Nice
var.ffrandonnee.fr	Le Var, Saint-Blaise, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, FRA	43.79815000000008	7.206410000000062		Saint-Blaise
port-oursinieres.com	Avenue du Port, 83220, La Garonne, Le Pradet, Var, Provence-Alpes-Côte d'Azur, FRA	43.08451141259651	6.022156188792798	83220	Le Pradet
port-oursinieres.com	Les Oursinières, La Garonne, Le Pradet, Var, Provence-Alpes-Côte d'Azur, FRA	43.084640000000036	6.020790000000034		Le Pradet
www.bandolais.fr	Bandolia, 231 Avenue du 11 Novembre 1918, 83150, Bandol, Var, Provence-Alpes-Côte d'Azur, FRA	43.13794998167817	5.751699981678209	83150	Bandol
esterel.n2000.fr	Estérel, Département du Var, Provence-Alpes-Côte d'Azur, FRA	43.51144000000005	6.770030000000077		
esterel.n2000.fr	L'Esterel, Hyères, Var, Provence-Alpes-Côte d'Azur, FRA	43.03215000000006	6.164510000000064		Hyères
esterel.n2000.fr	L'Estérel, D237, 83600, Les Adrets-de-l'Estérel-l'Église, Les Adrets-de-l'Estérel, Var, Provence-Alpes-Côte d'Azur, FRA	43.52637000000004	6.837840000000028	83600	Les Adrets-de-l'Estérel
esterel.n2000.fr	De l'Estérel, Cap Estérel, 83530, Le Dramont, Saint-Raphaël, Var, Provence-Alpes-Côte d'Azur, FRA	43.426210000000026	6.8562500000000455	83530	Saint-Raphaël
www.hotel-les-bouis.com	Les Bouis, Chemin des Bouis, 83350, Ramatuelle, Var, Provence-Alpes-Côte d'Azur, FRA	43.222930000000076	6.648330000000044	83350	Ramatuelle
www.provenceweb.fr	La Provence, Saint-Cyr-sur-Mer, Var, Provence-Alpes-Côte d'Azur, FRA	43.18699000000004	5.703270000000032		Saint-Cyr-sur-Mer
paca.ecogestes-mediterranee.fr	Méditerranée, 4 Avenue Georges Clemenceau, 83250, La Londe-les-Maures, Var, Provence-Alpes-Côte d'Azur, FRA	43.137989966674574	6.23493007328752	83250	La Londe-les-Maures
jaime-les-musees-et-les-vieilles-pierres.blog4ever.com	Les Vieilles, Saint-Antonin-du-Var, Var, Provence-Alpes-Côte d'Azur, FRA	43.49386000000004	6.293610000000058		Saint-Antonin-du-Var
www.provenceweb.com	Provence, 3 Avenue Georges Clemenceau, 83250, La Londe-les-Maures, Var, Provence-Alpes-Côte d'Azur, FRA	43.137990011108556	6.234809956142965	83250	La Londe-les-Maures
